vehicle_id,timestamp,engine_temp_c,oil_pressure_psi,vibration_hz,rpm,failure_label
MH-12-AB-1000,2025-11-24 22:00:18.106021,83.89,40.5,14.42,2553,0
MH-12-AB-1000,2025-11-24 23:00:18.106021,84.73,39.28,12.85,2852,0
MH-12-AB-1000,2025-11-25 00:00:18.106021,83.86,38.59,13.38,2149,0
MH-12-AB-1000,2025-11-25 01:00:18.106021,86.44,40.38,14.43,2229,0
MH-12-AB-1000,2025-11-25 02:00:18.106021,84.95,39.68,13.21,2859,0
MH-12-AB-1000,2025-11-25 03:00:18.106021,84.58,40.68,13.97,3074,0
MH-12-AB-1000,2025-11-25 04:00:18.106021,84.81,39.37,15.39,2415,0
MH-12-AB-1000,2025-11-25 05:00:18.106021,84.74,39.7,13.04,2374,0
MH-12-AB-1000,2025-11-25 06:00:18.106021,87.27,41.36,15.06,2315,0
MH-12-AB-1000,2025-11-25 07:00:18.106021,84.83,39.24,14.17,3584,0
MH-12-AB-1000,2025-11-25 08:00:18.106021,83.75,40.65,16.47,2180,0
MH-12-AB-1000,2025-11-25 09:00:18.106021,85.13,39.01,16.2,2105,0
MH-12-AB-1000,2025-11-25 10:00:18.106021,84.49,40.57,13.57,2122,0
MH-12-AB-1000,2025-11-25 11:00:18.106021,85.78,38.54,11.78,3649,0
MH-12-AB-1000,2025-11-25 12:00:18.106021,85.67,40.4,17.27,2525,0
MH-12-AB-1000,2025-11-25 13:00:18.106021,86.35,39.9,13.46,2578,0
MH-12-AB-1000,2025-11-25 14:00:18.106021,83.62,38.84,17.81,2035,0
MH-12-AB-1000,2025-11-25 15:00:18.106021,84.11,40.03,16.72,2381,0
MH-12-AB-1000,2025-11-25 16:00:18.106021,83.83,40.0,13.62,2491,0
MH-12-AB-1000,2025-11-25 17:00:18.106021,87.6,40.13,14.17,2276,0
MH-12-AB-1000,2025-11-25 18:00:18.106021,82.87,40.87,15.18,2698,0
MH-12-AB-1000,2025-11-25 19:00:18.106021,85.02,40.81,16.47,2568,0
MH-12-AB-1000,2025-11-25 20:00:18.106021,81.83,38.91,13.6,3246,0
MH-12-AB-1000,2025-11-25 21:00:18.106021,81.49,40.88,13.6,1928,0
MH-12-AB-1000,2025-11-25 22:00:18.106021,85.07,39.83,15.7,1486,0
MH-12-AB-1000,2025-11-25 23:00:18.106021,82.52,39.9,15.11,2285,0
MH-12-AB-1000,2025-11-26 00:00:18.106021,85.33,38.82,15.52,1980,0
MH-12-AB-1000,2025-11-26 01:00:18.106021,87.96,38.93,16.23,2428,0
MH-12-AB-1000,2025-11-26 02:00:18.106021,84.12,40.05,14.8,2724,0
MH-12-AB-1000,2025-11-26 03:00:18.106021,83.04,39.73,13.2,3153,0
MH-12-AB-1000,2025-11-26 04:00:18.106021,87.02,40.97,15.34,2668,0
MH-12-AB-1000,2025-11-26 05:00:18.106021,84.58,41.16,12.62,2401,0
MH-12-AB-1000,2025-11-26 06:00:18.106021,85.49,40.32,13.63,2241,0
MH-12-AB-1000,2025-11-26 07:00:18.106021,86.35,40.81,16.21,3102,0
MH-12-AB-1000,2025-11-26 08:00:18.106021,84.18,37.94,16.61,2092,0
MH-12-AB-1000,2025-11-26 09:00:18.106021,84.99,39.94,15.35,2333,0
MH-12-AB-1000,2025-11-26 10:00:18.106021,83.64,41.98,20.34,2745,0
MH-12-AB-1000,2025-11-26 11:00:18.106021,83.0,40.91,18.32,3604,0
MH-12-AB-1000,2025-11-26 12:00:18.106021,83.54,38.68,15.09,2631,0
MH-12-AB-1000,2025-11-26 13:00:18.106021,84.47,40.68,13.91,1550,0
MH-12-AB-1000,2025-11-26 14:00:18.106021,87.42,39.84,16.19,1944,0
MH-12-AB-1000,2025-11-26 15:00:18.106021,82.59,40.39,13.85,2861,0
MH-12-AB-1000,2025-11-26 16:00:18.106021,85.84,40.65,14.31,2440,0
MH-12-AB-1000,2025-11-26 17:00:18.106021,86.53,38.37,14.02,2652,0
MH-12-AB-1000,2025-11-26 18:00:18.106021,82.89,38.7,14.12,2226,0
MH-12-AB-1000,2025-11-26 19:00:18.106021,84.77,38.58,20.05,2704,0
MH-12-AB-1000,2025-11-26 20:00:18.106021,85.95,41.08,15.3,1811,0
MH-12-AB-1000,2025-11-26 21:00:18.106021,82.63,39.35,20.27,1740,0
MH-12-AB-1000,2025-11-26 22:00:18.106021,86.36,40.95,15.89,1859,0
MH-12-AB-1000,2025-11-26 23:00:18.106021,85.89,39.6,15.32,2598,0
MH-12-AB-1000,2025-11-27 00:00:18.106021,87.18,41.08,16.27,2706,0
MH-12-AB-1000,2025-11-27 01:00:18.106021,85.5,40.64,11.63,1941,0
MH-12-AB-1000,2025-11-27 02:00:18.106021,85.73,40.44,13.21,3052,0
MH-12-AB-1000,2025-11-27 03:00:18.106021,84.88,40.6,14.19,2743,0
MH-12-AB-1000,2025-11-27 04:00:18.106021,82.54,38.2,15.36,3435,0
MH-12-AB-1000,2025-11-27 05:00:18.106021,87.09,37.69,14.43,2004,0
MH-12-AB-1000,2025-11-27 06:00:18.106021,85.42,39.63,10.7,2636,0
MH-12-AB-1000,2025-11-27 07:00:18.106021,84.13,40.17,15.36,2474,0
MH-12-AB-1000,2025-11-27 08:00:18.106021,82.94,40.96,16.65,1832,0
MH-12-AB-1000,2025-11-27 09:00:18.106021,84.65,40.2,15.05,2601,0
MH-12-AB-1000,2025-11-27 10:00:18.106021,84.09,39.71,16.02,2627,0
MH-12-AB-1000,2025-11-27 11:00:18.106021,85.75,40.21,14.66,2884,0
MH-12-AB-1000,2025-11-27 12:00:18.106021,83.42,39.65,10.23,2078,0
MH-12-AB-1000,2025-11-27 13:00:18.106021,84.54,38.36,10.53,3104,0
MH-12-AB-1000,2025-11-27 14:00:18.106021,83.22,37.14,14.9,2502,0
MH-12-AB-1000,2025-11-27 15:00:18.106021,86.53,38.77,17.08,2474,0
MH-12-AB-1000,2025-11-27 16:00:18.106021,83.3,38.44,17.75,2013,0
MH-12-AB-1000,2025-11-27 17:00:18.106021,85.38,40.57,15.63,3067,0
MH-12-AB-1000,2025-11-27 18:00:18.106021,83.08,40.92,14.89,2879,0
MH-12-AB-1000,2025-11-27 19:00:18.106021,87.22,40.0,17.81,2703,0
MH-12-AB-1000,2025-11-27 20:00:18.106021,86.85,38.65,15.46,3458,0
MH-12-AB-1000,2025-11-27 21:00:18.106021,85.94,41.06,13.17,2610,0
MH-12-AB-1000,2025-11-27 22:00:18.106021,84.63,39.61,11.28,1659,0
MH-12-AB-1000,2025-11-27 23:00:18.106021,82.87,40.79,16.36,3095,0
MH-12-AB-1000,2025-11-28 00:00:18.106021,85.67,41.93,11.43,1932,0
MH-12-AB-1000,2025-11-28 01:00:18.106021,84.71,40.48,15.15,2453,0
MH-12-AB-1000,2025-11-28 02:00:18.106021,86.85,40.16,16.53,2020,0
MH-12-AB-1000,2025-11-28 03:00:18.106021,85.07,41.01,9.98,3143,0
MH-12-AB-1000,2025-11-28 04:00:18.106021,83.49,39.66,16.17,1996,0
MH-12-AB-1000,2025-11-28 05:00:18.106021,86.76,40.7,17.13,2356,0
MH-12-AB-1000,2025-11-28 06:00:18.106021,85.38,39.68,14.08,2369,0
MH-12-AB-1000,2025-11-28 07:00:18.106021,84.7,40.52,13.99,3568,0
MH-12-AB-1000,2025-11-28 08:00:18.106021,85.65,38.81,18.69,3124,0
MH-12-AB-1000,2025-11-28 09:00:18.106021,82.87,38.89,14.79,2310,0
MH-12-AB-1000,2025-11-28 10:00:18.106021,85.38,37.81,15.15,3048,0
MH-12-AB-1000,2025-11-28 11:00:18.106021,84.81,40.85,13.51,2526,0
MH-12-AB-1000,2025-11-28 12:00:18.106021,85.93,39.95,14.78,2299,0
MH-12-AB-1000,2025-11-28 13:00:18.106021,85.07,41.06,11.93,1911,0
MH-12-AB-1000,2025-11-28 14:00:18.106021,85.16,41.85,15.05,2014,0
MH-12-AB-1000,2025-11-28 15:00:18.106021,87.74,38.83,11.54,2912,0
MH-12-AB-1000,2025-11-28 16:00:18.106021,83.39,39.8,18.62,3696,0
MH-12-AB-1000,2025-11-28 17:00:18.106021,83.47,41.9,14.11,1438,0
MH-12-AB-1000,2025-11-28 18:00:18.106021,85.75,38.78,17.26,2836,0
MH-12-AB-1000,2025-11-28 19:00:18.106021,85.36,40.91,10.14,2470,0
MH-12-AB-1000,2025-11-28 20:00:18.106021,85.01,40.96,11.89,1878,0
MH-12-AB-1000,2025-11-28 21:00:18.106021,83.72,41.64,14.3,2331,0
MH-12-AB-1000,2025-11-28 22:00:18.106021,84.45,41.35,14.59,2138,0
MH-12-AB-1000,2025-11-28 23:00:18.106021,85.34,39.23,13.53,1590,0
MH-12-AB-1000,2025-11-29 00:00:18.106021,85.83,38.37,15.66,1371,0
MH-12-AB-1000,2025-11-29 01:00:18.106021,84.52,37.04,13.28,2535,0
MH-12-AB-1000,2025-11-29 02:00:18.106021,83.92,40.68,16.15,2533,0
MH-12-AB-1000,2025-11-29 03:00:18.106021,86.25,40.23,15.47,2666,0
MH-12-AB-1000,2025-11-29 04:00:18.106021,84.14,41.2,15.08,1921,0
MH-12-AB-1000,2025-11-29 05:00:18.106021,86.25,42.02,18.38,2100,0
MH-12-AB-1000,2025-11-29 06:00:18.106021,85.15,39.2,15.86,2118,0
MH-12-AB-1000,2025-11-29 07:00:18.106021,81.64,41.19,12.88,2145,0
MH-12-AB-1000,2025-11-29 08:00:18.106021,84.19,40.78,11.56,2401,0
MH-12-AB-1000,2025-11-29 09:00:18.106021,84.23,41.36,15.95,2310,0
MH-12-AB-1000,2025-11-29 10:00:18.106021,83.29,41.15,12.45,1940,0
MH-12-AB-1000,2025-11-29 11:00:18.106021,83.7,41.04,15.65,3412,0
MH-12-AB-1000,2025-11-29 12:00:18.106021,85.1,40.63,14.67,2882,0
MH-12-AB-1000,2025-11-29 13:00:18.106021,86.88,38.95,15.65,3584,0
MH-12-AB-1000,2025-11-29 14:00:18.106021,85.18,40.6,16.0,3198,0
MH-12-AB-1000,2025-11-29 15:00:18.106021,86.35,38.71,14.11,2099,0
MH-12-AB-1000,2025-11-29 16:00:18.106021,83.91,39.28,12.4,2109,0
MH-12-AB-1000,2025-11-29 17:00:18.106021,86.35,39.55,14.16,2172,0
MH-12-AB-1000,2025-11-29 18:00:18.106021,84.87,40.32,15.36,2795,0
MH-12-AB-1000,2025-11-29 19:00:18.106021,85.69,39.05,10.0,2784,0
MH-12-AB-1000,2025-11-29 20:00:18.106021,83.69,41.24,15.14,1468,0
MH-12-AB-1000,2025-11-29 21:00:18.106021,82.6,40.01,13.53,2727,0
MH-12-AB-1000,2025-11-29 22:00:18.106021,83.97,40.03,15.08,1967,0
MH-12-AB-1000,2025-11-29 23:00:18.106021,82.93,41.17,13.27,1565,0
MH-12-AB-1000,2025-11-30 00:00:18.106021,83.42,39.41,13.04,2109,0
MH-12-AB-1000,2025-11-30 01:00:18.106021,86.89,39.48,16.91,2325,0
MH-12-AB-1000,2025-11-30 02:00:18.106021,86.65,39.4,13.48,2261,0
MH-12-AB-1000,2025-11-30 03:00:18.106021,84.49,39.35,15.16,2258,0
MH-12-AB-1000,2025-11-30 04:00:18.106021,83.57,40.79,14.6,1623,0
MH-12-AB-1000,2025-11-30 05:00:18.106021,84.03,39.28,16.86,2541,0
MH-12-AB-1000,2025-11-30 06:00:18.106021,84.45,40.0,15.2,2216,0
MH-12-AB-1000,2025-11-30 07:00:18.106021,82.14,38.01,12.37,2685,0
MH-12-AB-1000,2025-11-30 08:00:18.106021,86.2,39.82,16.16,2528,0
MH-12-AB-1000,2025-11-30 09:00:18.106021,85.17,38.85,12.56,2690,0
MH-12-AB-1000,2025-11-30 10:00:18.106021,84.96,40.75,16.63,2284,0
MH-12-AB-1000,2025-11-30 11:00:18.106021,86.7,41.39,15.86,2027,0
MH-12-AB-1000,2025-11-30 12:00:18.106021,83.33,40.1,12.59,2714,0
MH-12-AB-1000,2025-11-30 13:00:18.106021,85.9,40.14,12.86,2131,0
MH-12-AB-1000,2025-11-30 14:00:18.106021,83.63,41.96,14.82,2644,0
MH-12-AB-1000,2025-11-30 15:00:18.106021,85.3,41.11,16.72,2615,0
MH-12-AB-1000,2025-11-30 16:00:18.106021,87.21,38.94,9.03,2164,0
MH-12-AB-1000,2025-11-30 17:00:18.106021,84.24,42.06,14.49,2720,0
MH-12-AB-1000,2025-11-30 18:00:18.106021,81.72,40.91,13.0,3290,0
MH-12-AB-1000,2025-11-30 19:00:18.106021,85.53,41.9,18.91,3201,0
MH-12-AB-1000,2025-11-30 20:00:18.106021,87.17,40.4,17.06,2997,0
MH-12-AB-1000,2025-11-30 21:00:18.106021,83.19,42.49,12.69,2216,0
MH-12-AB-1000,2025-11-30 22:00:18.106021,87.48,37.85,18.3,3497,0
MH-12-AB-1000,2025-11-30 23:00:18.106021,84.54,38.71,15.38,1890,0
MH-12-AB-1000,2025-12-01 00:00:18.106021,85.82,40.27,15.08,3344,0
MH-12-AB-1000,2025-12-01 01:00:18.106021,86.19,39.35,16.48,2391,0
MH-12-AB-1000,2025-12-01 02:00:18.106021,87.07,40.56,15.31,2808,0
MH-12-AB-1000,2025-12-01 03:00:18.106021,84.23,40.63,14.01,3052,0
MH-12-AB-1000,2025-12-01 04:00:18.106021,85.06,38.69,18.17,2004,0
MH-12-AB-1000,2025-12-01 05:00:18.106021,87.04,39.1,16.17,2809,0
MH-12-AB-1000,2025-12-01 06:00:18.106021,84.34,40.52,15.57,1867,0
MH-12-AB-1000,2025-12-01 07:00:18.106021,82.77,40.47,11.41,1641,0
MH-12-AB-1000,2025-12-01 08:00:18.106021,85.69,39.69,14.42,1656,0
MH-12-AB-1000,2025-12-01 09:00:18.106021,85.54,37.54,15.26,3199,0
MH-12-AB-1000,2025-12-01 10:00:18.106021,81.87,41.24,13.23,2712,0
MH-12-AB-1000,2025-12-01 11:00:18.106021,88.26,38.24,19.4,2601,0
MH-12-AB-1000,2025-12-01 12:00:18.106021,84.16,41.41,12.44,2478,0
MH-12-AB-1000,2025-12-01 13:00:18.106021,84.25,41.42,15.91,1864,0
MH-12-AB-1000,2025-12-01 14:00:18.106021,84.81,39.4,12.83,1849,0
MH-12-AB-1000,2025-12-01 15:00:18.106021,87.25,37.86,15.28,2456,0
MH-12-AB-1000,2025-12-01 16:00:18.106021,85.5,39.74,13.62,2364,0
MH-12-AB-1000,2025-12-01 17:00:18.106021,85.76,39.49,16.51,3251,0
MH-12-AB-1000,2025-12-01 18:00:18.106021,87.2,41.28,14.32,2345,1
MH-12-AB-1000,2025-12-01 19:00:18.106021,85.03,39.87,18.45,1722,1
MH-12-AB-1000,2025-12-01 20:00:18.106021,86.75,40.06,17.98,3028,1
MH-12-AB-1000,2025-12-01 21:00:18.106021,84.51,38.76,16.09,3020,1
MH-12-AB-1000,2025-12-01 22:00:18.106021,84.48,41.35,12.65,2965,1
MH-12-AB-1000,2025-12-01 23:00:18.106021,83.72,40.86,15.41,2085,1
MH-12-AB-1000,2025-12-02 00:00:18.106021,83.79,39.92,16.02,2284,1
MH-12-AB-1000,2025-12-02 01:00:18.106021,85.19,39.14,18.83,3908,1
MH-12-AB-1000,2025-12-02 02:00:18.106021,87.67,39.8,12.98,2369,1
MH-12-AB-1000,2025-12-02 03:00:18.106021,88.12,39.42,17.01,2720,1
MH-12-AB-1000,2025-12-02 04:00:18.106021,85.05,40.28,16.3,2197,1
MH-12-AB-1000,2025-12-02 05:00:18.106021,84.0,39.72,16.04,3058,1
MH-12-AB-1000,2025-12-02 06:00:18.106021,85.41,38.98,15.4,2568,1
MH-12-AB-1000,2025-12-02 07:00:18.106021,84.01,40.38,17.06,2007,1
MH-12-AB-1000,2025-12-02 08:00:18.106021,85.36,41.45,19.33,3118,1
MH-12-AB-1000,2025-12-02 09:00:18.106021,86.41,39.79,16.22,1999,1
MH-12-AB-1000,2025-12-02 10:00:18.106021,87.61,38.76,16.66,3265,1
MH-12-AB-1000,2025-12-02 11:00:18.106021,84.33,39.57,16.31,2633,1
MH-12-AB-1000,2025-12-02 12:00:18.106021,84.02,38.87,19.92,1932,1
MH-12-AB-1000,2025-12-02 13:00:18.106021,84.06,39.45,15.75,3160,1
MH-12-AB-1000,2025-12-02 14:00:18.106021,83.78,39.87,12.88,2298,1
MH-12-AB-1000,2025-12-02 15:00:18.106021,85.13,38.83,16.74,1845,1
MH-12-AB-1000,2025-12-02 16:00:18.106021,84.45,36.91,17.43,2614,1
MH-12-AB-1000,2025-12-02 17:00:18.106021,88.44,39.6,17.68,2325,1
MH-12-AB-1000,2025-12-02 18:00:18.106021,88.56,38.07,15.18,1925,1
MH-12-AB-1000,2025-12-02 19:00:18.106021,88.15,38.34,19.27,2347,1
MH-12-AB-1000,2025-12-02 20:00:18.106021,86.64,37.74,20.21,2805,1
MH-12-AB-1000,2025-12-02 21:00:18.106021,87.45,38.28,16.09,2264,1
MH-12-AB-1000,2025-12-02 22:00:18.106021,88.81,38.18,16.22,2241,1
MH-12-AB-1000,2025-12-02 23:00:18.106021,86.64,37.97,13.63,2519,1
MH-12-AB-1000,2025-12-03 00:00:18.106021,88.73,38.35,18.98,2501,1
MH-12-AB-1000,2025-12-03 01:00:18.106021,87.78,39.24,19.41,2794,1
MH-12-AB-1000,2025-12-03 02:00:18.106021,86.67,37.14,13.28,2560,1
MH-12-AB-1000,2025-12-03 03:00:18.106021,88.87,41.31,17.46,1966,1
MH-12-AB-1000,2025-12-03 04:00:18.106021,89.35,37.34,15.41,2387,1
MH-12-AB-1000,2025-12-03 05:00:18.106021,85.24,38.11,17.75,2865,1
MH-12-AB-1000,2025-12-03 06:00:18.106021,84.7,40.14,17.28,2580,1
MH-12-AB-1000,2025-12-03 07:00:18.106021,87.47,37.99,13.19,3237,1
MH-12-AB-1000,2025-12-03 08:00:18.106021,87.24,38.33,19.21,3198,1
MH-12-AB-1000,2025-12-03 09:00:18.106021,86.18,40.16,17.47,2642,1
MH-12-AB-1000,2025-12-03 10:00:18.106021,88.38,36.95,13.51,2612,1
MH-12-AB-1000,2025-12-03 11:00:18.106021,87.3,39.29,21.6,1565,1
MH-12-AB-1000,2025-12-03 12:00:18.106021,85.38,38.82,19.64,1973,1
MH-12-AB-1000,2025-12-03 13:00:18.106021,85.99,37.94,13.71,3337,1
MH-12-AB-1000,2025-12-03 14:00:18.106021,84.95,37.96,14.68,3060,1
MH-12-AB-1000,2025-12-03 15:00:18.106021,84.95,37.14,16.72,2170,1
MH-12-AB-1000,2025-12-03 16:00:18.106021,84.44,38.7,16.66,2508,1
MH-12-AB-1000,2025-12-03 17:00:18.106021,84.28,38.78,18.89,2425,1
MH-12-AB-1000,2025-12-03 18:00:18.106021,88.2,37.31,17.03,1993,1
MH-12-AB-1000,2025-12-03 19:00:18.106021,88.43,37.73,18.36,2678,1
MH-12-AB-1000,2025-12-03 20:00:18.106021,88.42,39.23,16.55,4065,1
MH-12-AB-1000,2025-12-03 21:00:18.106021,87.19,37.73,16.14,2334,1
MH-12-AB-1000,2025-12-03 22:00:18.106021,86.44,36.76,16.34,2532,1
MH-12-AB-1000,2025-12-03 23:00:18.106021,90.02,38.68,17.37,1335,1
MH-12-AB-1000,2025-12-04 00:00:18.106021,91.23,35.44,16.54,2462,1
MH-12-AB-1000,2025-12-04 01:00:18.106021,87.8,39.02,18.55,2662,1
MH-12-AB-1000,2025-12-04 02:00:18.106021,88.3,38.34,15.47,2311,1
MH-12-AB-1000,2025-12-04 03:00:18.106021,88.17,39.16,18.61,2460,1
MH-12-AB-1000,2025-12-04 04:00:18.106021,89.02,39.17,12.69,2625,1
MH-12-AB-1000,2025-12-04 05:00:18.106021,91.39,40.13,15.26,2417,1
MH-12-AB-1000,2025-12-04 06:00:18.106021,88.35,37.35,17.36,1971,1
MH-12-AB-1000,2025-12-04 07:00:18.106021,88.82,38.66,18.23,3111,1
MH-12-AB-1000,2025-12-04 08:00:18.106021,88.78,34.84,16.84,3322,1
MH-12-AB-1000,2025-12-04 09:00:18.106021,88.71,37.7,18.11,2443,1
MH-12-AB-1000,2025-12-04 10:00:18.106021,89.34,37.7,15.56,2817,1
MH-12-AB-1000,2025-12-04 11:00:18.106021,89.67,37.13,22.56,3157,1
MH-12-AB-1000,2025-12-04 12:00:18.106021,89.76,38.16,15.51,2001,1
MH-12-AB-1000,2025-12-04 13:00:18.106021,89.68,37.12,14.85,1814,1
MH-12-AB-1000,2025-12-04 14:00:18.106021,88.66,37.39,16.65,2370,1
MH-12-AB-1000,2025-12-04 15:00:18.106021,90.82,38.27,16.18,2812,1
MH-12-AB-1000,2025-12-04 16:00:18.106021,90.81,37.08,17.93,2956,1
MH-12-AB-1000,2025-12-04 17:00:18.106021,90.35,37.86,17.59,3074,1
MH-12-AB-1000,2025-12-04 18:00:18.106021,91.84,36.43,18.31,2211,1
MH-12-AB-1000,2025-12-04 19:00:18.106021,87.36,37.3,19.42,2276,1
MH-12-AB-1000,2025-12-04 20:00:18.106021,88.82,37.38,18.66,2048,1
MH-12-AB-1000,2025-12-04 21:00:18.106021,89.7,36.8,18.3,3237,1
MH-12-AB-1000,2025-12-04 22:00:18.106021,89.41,37.96,19.71,1859,1
MH-12-AB-1000,2025-12-04 23:00:18.106021,87.88,36.95,19.73,2519,1
MH-12-AB-1000,2025-12-05 00:00:18.106021,90.94,37.56,15.55,1420,1
MH-12-AB-1000,2025-12-05 01:00:18.106021,87.88,36.64,16.57,2005,1
MH-12-AB-1000,2025-12-05 02:00:18.106021,90.11,36.04,20.35,2210,1
MH-12-AB-1000,2025-12-05 03:00:18.106021,92.75,37.56,19.39,2734,1
MH-12-AB-1000,2025-12-05 04:00:18.106021,88.9,36.38,16.16,2445,1
MH-12-AB-1000,2025-12-05 05:00:18.106021,89.43,36.68,20.57,2362,1
MH-12-AB-1000,2025-12-05 06:00:18.106021,89.66,38.57,18.83,2114,1
MH-12-AB-1000,2025-12-05 07:00:18.106021,91.72,34.53,22.19,2953,1
MH-12-AB-1000,2025-12-05 08:00:18.106021,90.81,37.65,16.79,1916,1
MH-12-AB-1000,2025-12-05 09:00:18.106021,90.5,35.81,18.59,2439,1
MH-12-AB-1000,2025-12-05 10:00:18.106021,88.6,35.59,20.79,3651,1
MH-12-AB-1000,2025-12-05 11:00:18.106021,90.54,35.83,18.28,2312,1
MH-12-AB-1000,2025-12-05 12:00:18.106021,90.79,38.17,20.96,2415,1
MH-12-AB-1000,2025-12-05 13:00:18.106021,88.38,36.64,18.45,2517,1
MH-12-AB-1000,2025-12-05 14:00:18.106021,92.17,35.8,20.62,3677,1
MH-12-AB-1000,2025-12-05 15:00:18.106021,92.89,35.25,21.58,2765,1
MH-12-AB-1000,2025-12-05 16:00:18.106021,92.03,38.08,15.57,1997,1
MH-12-AB-1000,2025-12-05 17:00:18.106021,91.41,37.83,18.58,2271,1
MH-12-AB-1000,2025-12-05 18:00:18.106021,90.39,35.39,20.53,2662,1
MH-12-AB-1000,2025-12-05 19:00:18.106021,92.08,37.62,18.39,2027,1
MH-12-AB-1000,2025-12-05 20:00:18.106021,93.05,35.88,17.47,2737,1
MH-12-AB-1000,2025-12-05 21:00:18.106021,92.09,36.93,21.25,2222,1
MH-12-AB-1000,2025-12-05 22:00:18.106021,90.89,34.62,22.22,2043,1
MH-12-AB-1000,2025-12-05 23:00:18.106021,93.19,33.14,22.39,2038,1
MH-12-AB-1000,2025-12-06 00:00:18.106021,89.32,37.09,19.14,2336,1
MH-12-AB-1000,2025-12-06 01:00:18.106021,89.72,36.46,16.91,2910,1
MH-12-AB-1000,2025-12-06 02:00:18.106021,88.67,36.79,18.69,1916,1
MH-12-AB-1000,2025-12-06 03:00:18.106021,90.88,34.75,18.86,1884,1
MH-12-AB-1000,2025-12-06 04:00:18.106021,91.9,35.38,21.17,2803,1
MH-12-AB-1000,2025-12-06 05:00:18.106021,93.17,35.21,20.85,2117,1
MH-12-AB-1000,2025-12-06 06:00:18.106021,92.03,37.51,17.95,3550,1
MH-12-AB-1000,2025-12-06 07:00:18.106021,90.79,35.68,22.3,3251,1
MH-12-AB-1000,2025-12-06 08:00:18.106021,93.61,35.43,18.41,2907,1
MH-12-AB-1000,2025-12-06 09:00:18.106021,92.97,34.36,18.95,1654,1
MH-12-AB-1000,2025-12-06 10:00:18.106021,94.5,34.01,17.87,2416,1
MH-12-AB-1000,2025-12-06 11:00:18.106021,90.47,34.8,20.14,3694,1
MH-12-AB-1000,2025-12-06 12:00:18.106021,92.29,35.26,21.14,2929,1
MH-12-AB-1000,2025-12-06 13:00:18.106021,93.9,35.29,22.03,1680,1
MH-12-AB-1000,2025-12-06 14:00:18.106021,89.83,36.34,20.45,2515,1
MH-12-AB-1000,2025-12-06 15:00:18.106021,92.92,35.9,21.69,2249,1
MH-12-AB-1000,2025-12-06 16:00:18.106021,90.62,34.73,20.47,2386,1
MH-12-AB-1000,2025-12-06 17:00:18.106021,91.92,35.13,21.42,3338,1
MH-12-AB-1000,2025-12-06 18:00:18.106021,92.1,35.52,17.68,2660,1
MH-12-AB-1000,2025-12-06 19:00:18.106021,93.67,36.16,19.21,1968,1
MH-12-AB-1000,2025-12-06 20:00:18.106021,92.58,35.53,24.15,2449,1
MH-12-AB-1000,2025-12-06 21:00:18.106021,93.72,34.26,20.52,3814,1
MH-12-AB-1000,2025-12-06 22:00:18.106021,94.04,33.94,23.74,2810,1
MH-12-AB-1000,2025-12-06 23:00:18.106021,93.65,34.01,16.81,1695,1
MH-12-AB-1000,2025-12-07 00:00:18.106021,94.57,35.32,19.14,3065,1
MH-12-AB-1000,2025-12-07 01:00:18.106021,93.89,33.82,19.34,2915,1
MH-12-AB-1000,2025-12-07 02:00:18.106021,94.55,35.32,17.15,2531,1
MH-12-AB-1000,2025-12-07 03:00:18.106021,91.09,35.33,16.47,3272,1
MH-12-AB-1000,2025-12-07 04:00:18.106021,91.7,36.72,18.16,2643,1
MH-12-AB-1000,2025-12-07 05:00:18.106021,92.78,34.83,22.76,1789,1
MH-12-AB-1000,2025-12-07 06:00:18.106021,95.33,35.87,19.39,2597,1
MH-12-AB-1000,2025-12-07 07:00:18.106021,93.72,34.48,20.08,2807,1
MH-12-AB-1000,2025-12-07 08:00:18.106021,95.09,34.15,20.02,1743,1
MH-12-AB-1000,2025-12-07 09:00:18.106021,92.91,35.98,21.69,2389,1
MH-12-AB-1000,2025-12-07 10:00:18.106021,92.83,34.55,19.55,2060,1
MH-12-AB-1000,2025-12-07 11:00:18.106021,93.49,34.0,22.14,2056,1
MH-12-AB-1000,2025-12-07 12:00:18.106021,94.43,33.15,22.05,2432,1
MH-12-AB-1000,2025-12-07 13:00:18.106021,95.42,34.33,20.73,2185,1
MH-12-AB-1000,2025-12-07 14:00:18.106021,93.06,35.32,20.41,3236,1
MH-12-AB-1000,2025-12-07 15:00:18.106021,92.36,35.61,21.45,2295,1
MH-12-AB-1000,2025-12-07 16:00:18.106021,94.11,34.27,15.34,2834,1
MH-12-AB-1000,2025-12-07 17:00:18.106021,95.93,33.29,18.08,2707,1
MH-12-AB-1000,2025-12-07 18:00:18.106021,94.29,33.34,19.31,2764,1
MH-12-AB-1000,2025-12-07 19:00:18.106021,93.91,35.28,22.41,2298,1
MH-12-AB-1000,2025-12-07 20:00:18.106021,94.98,34.16,20.61,2226,1
MH-12-AB-1000,2025-12-07 21:00:18.106021,95.24,31.41,19.52,3833,1
MH-12-AB-1000,2025-12-07 22:00:18.106021,93.65,34.95,23.16,3459,1
MH-12-AB-1000,2025-12-07 23:00:18.106021,94.13,33.64,23.17,3070,1
MH-12-AB-1000,2025-12-08 00:00:18.106021,92.67,34.08,20.23,2726,1
MH-12-AB-1000,2025-12-08 01:00:18.106021,92.4,33.1,20.77,1961,1
MH-12-AB-1000,2025-12-08 02:00:18.106021,94.74,33.63,21.84,2538,1
